date,category,amount
2023-11-15 09:36:26 +0000,Business lunch,10.0
2023-11-15 14:17:22 +0000,Taxi,1.0
2023-11-16 04:47:26 +0000,Market,4.8
2023-11-16 06:17:10 +0000,Coffe,7.0
2023-11-16 06:36:38 +0000,Phone,1.0
2023-11-16 14:05:54 +0000,Health,70.0
2023-11-16 15:24:10 +0000,Market,1.6
2023-11-16 15:24:16 +0000,Other,10.0
2023-11-17 07:05:38 +0000,Business lunch,5.4
2023-11-17 07:59:02 +0000,Phone,2.0
2023-11-17 09:37:59 +0000,Business lunch,10.0
2023-11-18 08:12:04 +0000,Business lunch,8.0
2023-11-18 09:47:41 +0000,Tech,65.0
2023-11-18 09:47:44 +0000,Events,11.0
2023-11-18 10:33:08 +0000,Coffe,10.0
2023-11-18 14:30:26 +0000,Coffe,10.6
2023-11-18 16:37:22 +0000,Market,25.0
2023-11-19 06:31:13 +0000,Coffe,8.7
2023-11-19 06:56:36 +0000,Other,20.0
2023-11-19 09:35:07 +0000,Phone,5.0
2023-11-19 11:12:03 +0000,Business lunch,7.0
2023-11-19 11:41:12 +0000,Coffe,9.5
2023-11-20 04:29:04 +0000,Market,2.0
2023-11-20 09:32:33 +0000,Business lunch,10.0
2023-11-20 11:13:29 +0000,Restuarant,6.5
2023-11-20 14:30:43 +0000,Coffe,6.5
2023-11-20 16:41:29 +0000,Market,12.0
2023-11-21 04:47:23 +0000,Communal,150.0
2023-11-21 10:04:04 +0000,Market,7.6
2023-11-21 15:41:52 +0000,Coffe,9.5
2023-11-21 17:59:46 +0000,Market,12.0
2023-11-22 08:53:29 +0000,Business lunch,5.0
2023-11-22 14:29:16 +0000,Coffe,9.5
2023-11-22 15:51:30 +0000,Restuarant,5.5
2023-11-23 04:28:00 +0000,Market,5.7
2023-11-23 07:35:52 +0000,Transport,5.0
2023-11-23 15:01:58 +0000,Coffe,9.0
2023-11-23 19:26:49 +0000,Market,5.0
2023-11-24 04:32:55 +0000,Market,12.25
2023-11-24 09:50:32 +0000,Market,0.75
2023-11-24 17:18:01 +0000,Restuarant,20.0
2023-11-25 08:51:06 +0000,Coffe,9.5
2023-11-25 15:15:33 +0000,Restuarant,10.0
2023-11-25 15:59:44 +0000,Learning,13.0
2023-11-26 05:50:35 +0000,Coffe,9.5
2023-11-26 06:52:42 +0000,Coffe,10.0
2023-11-26 15:00:55 +0000,Transport,10.0
2023-11-26 15:39:48 +0000,Other,10.0
2023-11-26 15:39:53 +0000,Restuarant,22.0
2023-11-26 15:39:59 +0000,Restuarant,5.5
2023-11-26 16:57:41 +0000,Market,4.22
2023-11-27 04:26:20 +0000,Market,3.73
2023-11-27 09:18:38 +0000,Business lunch,9.0
2023-11-27 09:24:52 +0000,Coffe,9.2
2023-11-27 14:35:05 +0000,Coffe,9.5
2023-11-27 16:56:27 +0000,Market,9.5
2023-11-27 16:57:52 +0000,Market,10.32
2023-11-28 04:46:23 +0000,Coffe,4.0
2023-11-28 08:12:10 +0000,Restuarant,14.0
2023-11-28 14:21:30 +0000,Coffe,9.5
2023-11-29 07:41:27 +0000,Business lunch,6.3
2023-11-29 14:14:13 +0000,Coffe,9.5
2023-11-29 15:57:05 +0000,Coffe,10.0
2023-11-29 17:25:23 +0000,Market,11.0
2023-11-30 05:37:25 +0000,Market,5.0
2023-11-30 07:29:32 +0000,Business lunch,6.3
2023-11-30 14:32:41 +0000,Coffe,9.5
2023-11-30 17:52:59 +0000,Market,4.0
2023-12-01 04:38:35 +0000,Market,1.7
2023-12-01 06:48:35 +0000,Restuarant,4.1
2023-12-01 12:14:05 +0000,Restuarant,7.2
2023-12-01 12:14:44 +0000,Restuarant,2.68
2023-12-01 13:16:44 +0000,Events,100.0
2023-12-01 15:10:57 +0000,Market,7.21
2023-12-02 10:14:26 +0000,Tech,80.0
2023-12-02 10:45:43 +0000,Coffe,9.5
2023-12-02 13:25:12 +0000,Restuarant,5.5
2023-12-02 14:20:45 +0000,Market,23.0
2023-12-03 05:02:24 +0000,Sport,20.0
2023-12-03 06:03:58 +0000,Market,1.0
2023-12-03 06:21:44 +0000,Tech,8.0
2023-12-03 06:43:45 +0000,Coffe,17.0
2023-12-03 09:46:25 +0000,Coffe,9.0
2023-12-03 15:18:38 +0000,Restuarant,90.0
2023-12-04 04:38:09 +0000,Market,2.0
2023-12-04 11:57:43 +0000,Restuarant,6.3
2023-12-04 14:16:33 +0000,Coffe,9.5
2023-12-04 16:18:14 +0000,Market,44.0
2023-12-05 04:51:36 +0000,Market,7.0
2023-12-05 08:41:10 +0000,Business lunch,10.0
2023-12-05 14:36:36 +0000,Market,15.0
2023-12-06 04:48:56 +0000,Phone,11.0
2023-12-06 08:15:57 +0000,Business lunch,10.0
2023-12-06 14:46:49 +0000,Market,6.55
2023-12-06 04:05:00 +0000,Phone,5.0
2023-12-07 07:41:41 +0000,Business lunch,6.7
2023-12-07 12:08:29 +0000,Business lunch,6.3
2023-12-08 04:55:07 +0000,Coffe,15.0
2023-12-08 10:57:43 +0000,Health,2.0
2023-12-09 10:36:39 +0000,Market,5.8
2023-12-09 11:50:02 +0000,Coffe,13.2
2023-12-09 14:52:29 +0000,Restuarant,7.4
2023-12-09 15:03:02 +0000,Transport,5.0
2023-12-09 15:46:50 +0000,Market,5.75
2023-12-10 10:45:15 +0000,Coffe,9.5
2023-12-10 10:46:39 +0000,Other,10.0
2023-12-10 17:36:37 +0000,Market,0.5
2023-12-10 18:57:15 +0000,Restuarant,114.0
2023-12-10 18:57:26 +0000,Communal,200.0
2023-12-11 04:33:18 +0000,Coffe,6.0
2023-12-11 19:22:12 +0000,Restuarant,60.0
2023-12-12 04:41:42 +0000,Coffe,5.0
2023-12-12 11:13:38 +0000,Business lunch,14.0
2023-12-12 15:00:02 +0000,Market,21.0
2023-12-13 04:46:47 +0000,Coffe,6.0
2023-12-13 09:40:05 +0000,Business lunch,11.0
2023-12-13 11:31:26 +0000,Transport,5.0
2023-12-13 14:45:12 +0000,Market,5.0
2023-12-14 04:59:48 +0000,Restuarant,13.3
2023-12-14 11:38:13 +0000,Business lunch,14.0
2023-12-14 14:16:05 +0000,Coffe,9.5
2023-12-14 17:06:56 +0000,Market,8.21
2023-12-15 06:24:10 +0000,Business lunch,8.0
2023-12-15 07:39:17 +0000,Business lunch,5.9
2023-12-15 08:48:12 +0000,Events,100.0
2023-12-15 12:08:39 +0000,Business lunch,9.5
2023-12-15 14:20:56 +0000,Coffe,9.5
2023-12-15 19:42:06 +0000,Market,12.13
2023-12-16 11:05:56 +0000,Market,6.5
2023-12-16 11:32:18 +0000,Coffe,18.6
2023-12-16 15:44:47 +0000,Market,12.0
2023-12-17 11:41:39 +0000,Market,0.85
2023-12-17 15:02:35 +0000,Market,5.0
2023-12-18 17:23:45 +0000,Transport,6.0
2023-12-18 17:23:48 +0000,Clothing,25.0
2023-12-18 17:31:32 +0000,Market,8.6
2023-12-19 10:43:22 +0000,Transport,10.0
2023-12-19 13:07:49 +0000,Taxi,2.71
2023-12-19 13:47:28 +0000,Coffe,11.5
2023-12-19 18:04:03 +0000,Market,8.4
2023-12-20 10:42:27 +0000,Market,1.5
2023-12-20 12:43:44 +0000,Coffe,3.0
2023-12-20 15:04:24 +0000,Coffe,10.7
2023-12-20 19:25:52 +0000,Restuarant,42.0
2023-12-21 11:17:09 +0000,Coffe,9.5
2023-12-21 15:19:48 +0000,Market,6.6
2023-12-22 13:02:31 +0000,Coffe,9.5
2023-12-22 16:10:19 +0000,Market,18.0
2023-12-23 07:49:49 +0000,Other,10.0
2023-12-23 10:43:07 +0000,Market,1.0
2023-12-23 11:17:44 +0000,Coffe,9.5
2023-12-24 06:27:48 +0000,Coffe,9.5
2023-12-24 15:39:26 +0000,Market,16.0
2023-12-24 15:50:21 +0000,Restuarant,40.0
2023-12-25 13:17:18 +0000,Market,25.0
2023-12-25 13:17:21 +0000,Coffe,9.5
2023-12-26 10:20:07 +0000,Coffe,9.5
2023-12-26 12:21:25 +0000,Coffe,19.4
2023-12-26 16:35:23 +0000,Health,1.0
2023-12-26 16:40:13 +0000,Restuarant,8.4
2023-12-26 16:52:10 +0000,Market,2.45
2023-12-27 09:00:28 +0000,Coffe,5.0
2023-12-27 09:28:40 +0000,Coffe,4.8
2023-12-27 11:29:43 +0000,Market,6.0
2023-12-27 11:29:45 +0000,Taxi,4.0
2023-12-28 09:55:47 +0000,Health,3.1
2023-12-28 16:32:45 +0000,Market,21.0
2023-12-29 09:06:12 +0000,Market,6.6
2023-12-29 09:59:52 +0000,Phone,3.0
2023-12-29 17:26:17 +0000,Taxi,3.7
2023-12-29 19:44:30 +0000,Restuarant,100.0
2023-12-30 03:32:05 +0000,Transport,10.0
2023-12-30 10:12:47 +0000,Market,0.5
2023-12-30 10:12:52 +0000,Health,0.2
2023-12-30 11:36:08 +0000,Taxi,3.5
2023-12-30 12:07:13 +0000,Market,15.4
2023-12-31 09:55:05 +0000,Market,5.5
2023-12-31 15:37:49 +0000,Market,4.5
2024-01-01 10:26:14 +0000,Other,10.0
2024-01-01 11:13:15 +0000,Market,3.22
2024-01-02 12:45:10 +0000,Market,0.5
2024-01-02 12:45:12 +0000,Taxi,3.0
2024-01-02 13:27:33 +0000,Coffe,9.5
2024-01-02 15:58:44 +0000,Market,8.77
2024-01-03 08:30:11 +0000,Coffe,9.5
2024-01-03 12:06:04 +0000,Learning,21.0
2024-01-03 15:55:29 +0000,Restuarant,35.0
2024-01-04 09:28:57 +0000,Taxi,2.5
2024-01-04 09:30:28 +0000,Coffe,9.5
2024-01-04 13:13:14 +0000,Market,15.8
2024-01-05 09:40:37 +0000,Market,0.5
2024-01-05 09:41:12 +0000,Coffe,9.5
2024-01-05 12:25:47 +0000,Phone,10.0
2024-01-05 13:16:51 +0000,Coffe,16.0
2024-01-05 13:57:05 +0000,Coffe,7.1
2024-01-05 20:23:53 +0000,Market,4.8
2024-01-05 20:23:54 +0000,Restuarant,80.0
2024-01-06 10:26:06 +0000,Learning,26.0
2024-01-06 10:39:07 +0000,Coffe,9.5
2024-01-06 12:26:29 +0000,Restuarant,5.6
2024-01-06 13:24:03 +0000,Market,0.75
2024-01-07 07:35:07 +0000,Business lunch,17.0
2024-01-07 14:54:47 +0000,Market,3.4
2024-01-08 05:53:57 +0000,Transport,10.0
2024-01-08 09:40:18 +0000,Business lunch,10.0
2024-01-09 09:48:18 +0000,Business lunch,11.0
2024-01-09 10:17:57 +0000,Market,1.7
2024-01-09 15:29:59 +0000,Restuarant,25.0
2024-01-09 17:37:36 +0000,Restuarant,15.0
2024-01-10 07:29:47 +0000,Business lunch,14.0
2024-01-10 15:36:24 +0000,Phone,5.0
2024-01-10 15:45:53 +0000,Restuarant,10.0
2024-01-11 08:18:02 +0000,Business lunch,9.52
2024-01-12 10:03:50 +0000,Business lunch,7.0
2024-01-14 09:10:14 +0000,Coffe,9.5
2024-01-15 04:31:17 +0000,Market,6.5
2024-01-15 15:06:09 +0000,Business lunch,7.0
2024-01-15 15:06:16 +0000,Market,7.0
2024-01-16 06:05:46 +0000,Restuarant,100.0
2024-01-16 06:05:54 +0000,Communal,200.0
2024-01-16 10:23:17 +0000,Business lunch,11.0
2024-01-16 18:52:10 +0000,Restuarant,36.0
2024-01-17 03:45:28 +0000,Market,12.0
2024-01-17 04:59:52 +0000,Market,8.0
2024-01-17 09:27:59 +0000,Business lunch,6.0
2024-01-17 14:44:40 +0000,Market,12.44
2024-01-18 14:21:56 +0000,Business lunch,8.0
2024-01-18 14:51:44 +0000,Market,7.41
2024-01-19 04:33:51 +0000,Market,5.4
2024-01-19 07:05:52 +0000,Restuarant,9.52
2024-01-19 09:15:36 +0000,Coffe,6.1
2024-01-19 16:12:15 +0000,joy,3.0
2024-01-19 18:28:07 +0000,Restuarant,19.0
2024-01-19 18:28:08 +0000,Restuarant,50.0
2024-01-20 09:40:50 +0000,Coffe,7.1
2024-01-20 11:45:06 +0000,Coffe,10.0
2024-01-20 12:41:34 +0000,Coffe,7.1
2024-01-20 15:47:12 +0000,Market,20.0
2024-01-20 15:52:34 +0000,Health,7.0
2024-01-21 03:06:39 +0000,Transport,10.0
2024-01-21 05:32:42 +0000,Coffe,18.0
2024-01-21 09:29:54 +0000,Coffe,8.6
2024-01-21 11:35:26 +0000,Learning,3.2
2024-01-21 11:35:30 +0000,Market,20.0
2024-01-22 06:49:52 +0000,Business lunch,9.52
2024-01-22 08:10:31 +0000,Restuarant,7.0
2024-01-22 10:02:04 +0000,Market,9.0
2024-01-22 11:28:20 +0000,Learning,50.0
2024-01-22 19:11:00 +0000,Restuarant,25.0
2024-01-23 07:07:28 +0000,Business lunch,15.0
2024-01-23 09:14:28 +0000,Coffe,9.5
2024-01-23 14:57:10 +0000,Market,12.0
2024-01-24 04:49:39 +0000,Market,6.0
2024-01-24 07:47:10 +0000,Business lunch,11.0
2024-01-24 17:32:42 +0000,Restuarant,30.0
2024-01-25 04:52:39 +0000,Market,5.5
2024-01-25 10:02:08 +0000,Clothing,100.0
2024-01-25 15:10:47 +0000,Market,13.0
2024-01-26 14:29:23 +0000,Business lunch,12.0
2024-01-26 22:09:19 +0000,Taxi,7.0
2024-01-27 09:30:15 +0000,Health,90.0
2024-01-28 05:59:39 +0000,Coffe,17.0
2024-01-28 10:52:19 +0000,Phone,3.0
2024-01-28 15:46:50 +0000,Restuarant,30.0
2024-01-29 07:07:09 +0000,Market,11.0
2024-01-29 15:07:28 +0000,Market,13.0
2024-01-30 13:06:39 +0000,Market,4.23
2024-01-30 17:17:33 +0000,Health,2450.0
2024-01-30 17:45:54 +0000,Health,29.0
2024-01-31 05:14:19 +0000,Transport,10.0
2024-01-31 15:13:54 +0000,Market,17.0
2024-01-31 20:27:28 +0000,Phone,1.65
2024-02-01 04:51:47 +0000,Market,3.3
2024-02-02 14:49:56 +0000,Coffe,8.7
2024-02-02 16:41:02 +0000,Market,11.0
2024-02-03 09:25:58 +0000,Coffe,7.1
2024-02-03 11:11:00 +0000,Coffe,7.2
2024-02-03 15:10:47 +0000,Phone,3.0
2024-02-03 19:00:27 +0000,Restuarant,70.0
2024-02-04 04:49:35 +0000,Sport,20.0
2024-02-04 06:24:58 +0000,Coffe,18.6
2024-02-04 10:56:51 +0000,Coffe,8.7
2024-02-04 14:00:56 +0000,Market,6.4
2024-02-05 06:41:02 +0000,Phone,10.0
2024-02-05 09:16:42 +0000,Taxi,4.0
2024-02-05 14:18:56 +0000,Coffe,19.0
2024-02-06 04:47:02 +0000,Market,8.1
2024-02-06 09:54:22 +0000,Business lunch,10.0
2024-02-06 14:15:36 +0000,Coffe,8.7
2024-02-06 16:43:05 +0000,Market,10.0
2024-02-07 09:11:12 +0000,Market,0.5
2024-02-07 09:11:14 +0000,Coffe,8.7
2024-02-07 12:46:49 +0000,Coffe,19.0
2024-02-08 02:50:11 +0000,Transport,10.0
2024-02-09 04:42:43 +0000,Market,3.05
2024-02-09 09:45:47 +0000,Market,2.0
2024-02-09 09:45:55 +0000,Business lunch,10.0
2024-02-10 10:33:30 +0000,Other,10.0
2024-02-10 10:48:04 +0000,Market,20.0
2024-02-10 13:59:34 +0000,Coffe,8.7
2024-02-10 17:41:00 +0000,Restuarant,13.0
2024-02-10 18:40:17 +0000,Market,11.0
2024-02-11 05:36:05 +0000,Coffe,6.0
2024-02-11 10:37:23 +0000,Restuarant,8.0
2024-02-11 10:37:25 +0000,Taxi,4.0
2024-02-11 10:37:29 +0000,Taxi,3.0
2024-02-11 10:44:40 +0000,Coffe,8.7
2024-02-12 03:41:36 +0000,Communal,159.0
2024-02-12 10:01:36 +0000,Market,5.0
2024-02-12 14:23:53 +0000,Coffe,8.7
2024-02-13 05:01:22 +0000,Market,2.15
2024-02-13 07:34:51 +0000,Business lunch,25.2
2024-02-13 07:35:41 +0000,Business lunch,1.0
2024-02-13 14:17:20 +0000,Coffe,7.3
2024-02-13 17:31:26 +0000,Market,3.28
2024-02-14 04:50:17 +0000,Market,4.5
2024-02-14 07:04:18 +0000,Business lunch,8.0
2024-02-14 14:20:34 +0000,Coffe,17.2
2024-02-15 04:50:22 +0000,Market,5.63
2024-02-15 14:17:03 +0000,Coffe,8.7
2024-02-15 17:17:30 +0000,Coffe,6.5
2024-02-15 17:17:35 +0000,Business lunch,10.0
2024-02-15 18:42:36 +0000,Market,4.4
2024-02-16 07:18:23 +0000,Market,25.0
2024-02-16 14:25:49 +0000,Coffe,4.8
2024-02-17 03:19:23 +0000,Transport,10.0
2024-02-17 05:15:31 +0000,Taxi,2.6
2024-02-17 09:39:11 +0000,Coffe,15.3
2024-02-17 14:59:59 +0000,Other,50.0
2024-02-17 15:00:05 +0000,Restuarant,45.0
2024-02-17 15:00:16 +0000,joy,7.3
2024-02-18 09:19:04 +0000,Market,7.52
2024-02-18 09:27:32 +0000,Other,10.0
2024-02-18 11:49:28 +0000,Taxi,4.3
2024-02-18 12:00:38 +0000,Coffe,7.3
2024-02-18 12:00:40 +0000,Phone,3.0
2024-02-18 13:43:17 +0000,Taxi,2.6
2024-02-18 16:12:55 +0000,Restuarant,8.0
2024-02-18 16:13:13 +0000,Market,12.5
2024-02-19 04:51:27 +0000,Market,5.13
2024-02-19 09:36:45 +0000,Business lunch,10.0
2024-02-19 14:18:42 +0000,Coffe,7.3
2024-02-19 16:21:01 +0000,Phone,10.0
2024-02-20 09:57:11 +0000,Business lunch,10.0
2024-02-20 14:56:49 +0000,Market,3.7
2024-02-21 16:43:43 +0000,Taxi,6.7
2024-02-21 19:46:35 +0000,Restuarant,21.0
2024-02-22 07:57:33 +0000,Business lunch,8.0
2024-02-22 09:07:20 +0000,Coffe,12.0
2024-02-23 09:34:55 +0000,Business lunch,10.0
2024-02-23 09:45:10 +0000,Learning,10.0
2024-02-23 14:19:10 +0000,Coffe,9.0
2024-02-23 17:07:48 +0000,Market,15.0
2024-02-24 11:12:34 +0000,Coffe,8.7
2024-02-24 12:57:01 +0000,Coffe,10.0
2024-02-25 08:29:59 +0000,Coffe,7.5
2024-02-25 11:39:07 +0000,Market,6.0
2024-02-26 14:25:16 +0000,Coffe,9.5
2024-02-26 16:53:44 +0000,Market,21.0
2024-02-27 05:45:26 +0000,Market,5.0
2024-02-27 12:16:30 +0000,Business lunch,6.0
2024-02-27 15:30:17 +0000,Market,24.0
2024-02-27 16:51:23 +0000,Taxi,20.0
2024-02-27 16:51:29 +0000,Other,30.0
2024-02-28 08:06:19 +0000,Coffe,2.1
2024-02-28 10:10:41 +0000,Restuarant,12.5
2024-02-28 21:22:59 +0000,joy,24.0
2024-02-28 21:23:12 +0000,Restuarant,20.0
2024-02-29 09:29:17 +0000,Restuarant,15.0
2024-02-29 12:42:41 +0000,Coffe,2.1
2024-02-29 14:26:56 +0000,Fuel,15.0
2024-02-29 16:06:38 +0000,Health,2.2
2024-02-29 16:06:40 +0000,Coffe,1.0
2024-03-01 12:19:48 +0000,Restuarant,24.15
2024-03-01 13:52:00 +0000,Phone,13.0
2024-03-01 14:01:28 +0000,Fuel,10.0
2024-03-01 19:53:30 +0000,Restuarant,38.0
2024-03-02 07:23:39 +0000,Transport,10.0
2024-03-02 08:09:03 +0000,Coffe,8.7
2024-03-02 10:51:26 +0000,Restuarant,5.6
2024-03-02 10:51:31 +0000,Sport,20.0
2024-03-02 13:13:13 +0000,Market,9.0
2024-03-03 07:03:19 +0000,Other,10.0
2024-03-03 08:54:53 +0000,Coffe,8.7
2024-03-03 11:02:06 +0000,Coffe,7.2
2024-03-03 15:45:38 +0000,Market,11.0
2024-03-04 06:33:53 +0000,Business lunch,5.4
2024-03-04 10:02:49 +0000,Market,6.28
2024-03-04 11:53:09 +0000,Phone,3.0
2024-03-04 14:23:46 +0000,Events,30.0
2024-03-04 17:24:29 +0000,Restuarant,102.0
2024-03-04 18:36:04 +0000,Market,19.0
2024-03-05 09:32:27 +0000,Business lunch,11.0
2024-03-05 19:25:08 +0000,Restuarant,8.0
2024-03-05 19:39:25 +0000,Health,3.0
2024-03-06 07:55:59 +0000,Business lunch,14.0
2024-03-06 09:47:37 +0000,Coffe,13.0
2024-03-06 15:01:39 +0000,Market,2.0
2024-03-06 19:48:48 +0000,Restuarant,84.0
2024-03-07 04:56:27 +0000,Market,20.0
2024-03-07 06:01:34 +0000,Business lunch,17.0
2024-03-07 09:01:25 +0000,Coffe,10.0
2024-03-07 14:43:30 +0000,Market,5.44
2024-03-06 21:24:51 +0000,Coffe,7.0
2024-03-06 21:24:00 +0000,Restuarant,33.0
2024-03-08 09:33:38 +0000,Coffe,8.7
2024-03-08 13:08:53 +0000,Coffe,11.0
2024-03-08 14:24:42 +0000,Market,5.0
2024-03-09 12:59:23 +0000,Coffe,8.7
2024-03-09 12:59:25 +0000,Restuarant,29.0
2024-03-08 20:41:00 +0000,Restuarant,15.0
2024-03-10 09:08:24 +0000,Communal,150.0
2024-03-10 14:35:09 +0000,Transport,10.0
2024-03-10 14:43:34 +0000,Restuarant,23.0
2024-03-10 15:09:42 +0000,Learning,1.3
2024-03-11 17:32:57 +0000,Restuarant,11.0
2024-03-11 18:33:16 +0000,Market,6.0
2024-03-12 15:43:01 +0000,Coffe,8.0
2024-03-12 17:34:19 +0000,Market,13.0
2024-03-13 15:11:04 +0000,Coffe,16.0
2024-03-13 17:56:12 +0000,Taxi,2.6
2024-03-13 17:56:17 +0000,Events,4.5
2024-03-13 20:44:59 +0000,Restuarant,55.0
2024-03-14 17:44:52 +0000,Restuarant,14.0
2024-03-15 15:42:53 +0000,Coffe,16.0
2024-03-15 18:20:57 +0000,Market,12.0
2024-03-16 10:47:26 +0000,Other,10.0
2024-03-16 12:32:12 +0000,Market,3.2
2024-03-16 16:06:49 +0000,Coffe,8.7
2024-03-16 18:12:21 +0000,Coffe,16.0
2024-03-16 19:31:44 +0000,Other,1.8
2024-03-17 14:56:08 +0000,Coffe,17.0
2024-03-17 18:23:15 +0000,Market,2.0
2024-03-17 18:41:04 +0000,Market,4.5
2024-03-18 10:06:35 +0000,Transport,10.0
2024-03-19 14:36:22 +0000,Market,46.0
2024-03-20 18:38:50 +0000,Taxi,5.0
2024-03-20 21:14:30 +0000,Market,13.0
2024-03-22 16:16:08 +0000,Coffe,8.7
2024-03-22 16:16:10 +0000,Restuarant,11.0
2024-03-22 18:52:10 +0000,Market,3.5
2024-03-23 15:51:56 +0000,Coffe,18.0
2024-03-23 17:55:37 +0000,Market,5.0
2024-03-24 15:51:10 +0000,Restuarant,10.0
2024-03-24 16:35:11 +0000,Coffe,10.7
2024-03-24 20:35:46 +0000,Market,6.31
2024-03-27 15:28:48 +0000,Coffe,6.5
2024-03-28 14:23:22 +0000,Learning,3.0
2024-03-29 13:45:17 +0000,Events,10.0
2024-03-29 14:32:58 +0000,Events,50.0
2024-03-29 16:01:07 +0000,Market,6.5
2024-03-30 14:26:07 +0000,Clothing,45.0
2024-03-30 18:08:08 +0000,Restuarant,33.0
2024-03-30 20:35:07 +0000,Restuarant,20.0
2024-03-31 11:07:57 +0000,Learning,50.0
2024-03-31 11:08:21 +0000,Other,10.0
2024-03-31 13:20:45 +0000,Transport,10.0
2024-03-31 13:20:48 +0000,Market,20.0
2024-03-31 13:24:21 +0000,Communal,30.0
2024-03-31 13:24:28 +0000,Sport,20.0
2024-03-31 15:39:46 +0000,Market,0.5
2024-03-31 15:57:58 +0000,Coffe,18.0
2024-03-31 18:13:40 +0000,Taxi,3.0
2024-03-31 20:20:03 +0000,Market,15.0
2024-03-31 23:07:37 +0000,Phone,10.0
2024-04-01 17:45:28 +0000,Learning,200.0
2024-04-02 08:20:20 +0000,Phone,3.0
2024-04-02 14:26:00 +0000,Market,15.65
2024-04-03 15:21:39 +0000,Coffe,10.7
2024-04-03 17:59:51 +0000,Market,9.52
2024-04-04 14:22:38 +0000,Learning,11.0
2024-04-04 14:36:53 +0000,Market,3.2
2024-04-05 14:25:13 +0000,Market,22.0
2024-04-06 09:04:16 +0000,Market,6.7
2024-04-06 15:43:51 +0000,Coffe,10.7
2024-04-06 16:22:34 +0000,Taxi,3.0
2024-04-06 18:45:49 +0000,Restuarant,30.0
2024-04-07 11:26:47 +0000,Other,10.0
2024-04-07 14:23:21 +0000,Phone,7.0
2024-04-07 14:26:01 +0000,Coffe,5.5
2024-04-07 15:48:25 +0000,Taxi,5.5
2024-04-07 21:37:51 +0000,Restuarant,116.0
2024-04-08 05:17:39 +0000,Taxi,8.6
2024-04-08 05:17:40 +0000,Phone,1.0
2024-04-08 14:36:03 +0000,Market,6.4
2024-04-09 13:33:45 +0000,Other,5.0
2024-04-09 15:42:57 +0000,Taxi,2.5
2024-04-10 19:15:29 +0000,Taxi,2.5
2024-04-10 19:15:53 +0000,Coffe,20.0
2024-04-11 10:34:11 +0000,Coffe,18.0
2024-04-11 15:00:05 +0000,Coffe,7.1
2024-04-11 17:46:39 +0000,Transport,10.0
2024-04-11 17:46:49 +0000,Restuarant,31.0
2024-04-11 18:19:29 +0000,Market,13.0
2024-04-12 15:03:56 +0000,Coffe,11.5
2024-04-13 09:27:57 +0000,Coffe,12.0
2024-04-13 12:08:16 +0000,Coffe,10.7
2024-04-13 15:05:22 +0000,Coffe,20.0
2024-04-14 10:29:36 +0000,Coffe,10.7
2024-04-14 12:24:09 +0000,Coffe,10.7
2024-04-15 14:48:10 +0000,Business lunch,12.0
2024-04-15 17:41:32 +0000,Coffe,7.0
2024-04-15 18:03:27 +0000,Market,3.3
2024-04-16 04:56:42 +0000,Market,12.0
2024-04-16 11:47:17 +0000,Business lunch,12.0
2024-04-16 14:20:10 +0000,Coffe,10.7
2024-04-17 04:19:47 +0000,Coffe,4.08
2024-04-17 09:54:50 +0000,Business lunch,10.0
2024-04-17 09:54:55 +0000,Learning,17.0
2024-04-17 14:09:17 +0000,Coffe,11.5
2024-04-17 18:09:27 +0000,Market,3.0
2024-04-17 18:09:32 +0000,Other,15.0
2024-04-18 04:28:30 +0000,Market,7.3
2024-04-18 11:39:39 +0000,Coffe,11.5
2024-04-19 03:58:33 +0000,Coffe,5.6
2024-04-19 09:57:10 +0000,Restuarant,10.0
2024-04-19 09:57:12 +0000,Clothing,39.0
2024-04-19 14:12:45 +0000,Taxi,6.0
2024-04-19 14:19:58 +0000,Coffe,8.2
2024-04-19 18:10:37 +0000,Taxi,4.3
2024-04-19 18:28:32 +0000,Market,7.0
2024-04-20 11:11:59 +0000,Coffe,18.0
2024-04-20 11:12:04 +0000,Coffe,11.0
2024-04-21 03:18:34 +0000,Market,3.0
2024-04-21 05:10:42 +0000,Coffe,19.0
2024-04-21 09:15:55 +0000,Coffe,11.5
2024-04-21 13:53:59 +0000,Taxi,10.0
2024-04-21 13:55:46 +0000,Restuarant,52.0
2024-04-21 03:11:00 +0000,Events,100.0
2024-04-22 10:18:04 +0000,Business lunch,10.0
2024-04-22 14:34:40 +0000,Market,0.5
2024-04-23 02:34:04 +0000,Transport,10.0
2024-04-23 04:21:51 +0000,Coffe,5.6
2024-04-23 05:05:22 +0000,Market,7.14
2024-04-23 06:30:10 +0000,Taxi,2.5
2024-04-23 09:50:17 +0000,Restuarant,13.2
2024-04-23 14:26:26 +0000,Coffe,11.0
2024-04-23 15:16:56 +0000,Coffe,11.5
2024-04-23 18:56:01 +0000,Taxi,8.5
2024-04-24 04:55:09 +0000,Market,9.0
2024-04-24 09:53:05 +0000,Business lunch,10.0
2024-04-24 09:59:14 +0000,Learning,26.0
2024-04-24 14:34:33 +0000,Coffe,11.5
2024-04-24 18:30:08 +0000,Market,5.0
2024-04-25 04:57:09 +0000,Market,2.4
2024-04-25 10:03:08 +0000,Market,8.3
2024-04-25 18:23:51 +0000,Market,4.8
2024-04-26 05:04:10 +0000,Market,4.5
2024-04-26 09:55:49 +0000,Business lunch,6.0
2024-04-26 13:20:05 +0000,Learning,1.0
